Date.Time,Unit,Value
2016-11-18 02:30:44,C,25.9
2016-11-18 02:33:44,C,26
2016-11-18 02:36:44,C,26.2
2016-11-18 02:39:44,C,26.2
2016-11-18 02:42:44,C,26.1
2016-11-18 02:45:44,C,25.9
2016-11-18 02:48:44,C,25.9
2016-11-18 02:51:44,C,25.9
2016-11-18 02:54:44,C,25.9
2016-11-18 02:57:44,C,25.4
2016-11-18 03:00:44,C,25.3
2016-11-18 03:03:44,C,25.5
2016-11-18 03:06:44,C,25.7
2016-11-18 03:09:44,C,25.5
2016-11-18 03:12:44,C,25.6
2016-11-18 03:15:44,C,25.8
2016-11-18 03:18:44,C,25.4
2016-11-18 03:21:44,C,25.6
2016-11-18 03:24:44,C,25.6
2016-11-18 03:27:44,C,25.6
2016-11-18 03:30:44,C,25.8
2016-11-18 03:33:44,C,25.8
2016-11-18 03:36:44,C,25.4
2016-11-18 03:39:44,C,25.6
2016-11-18 03:42:44,C,25.6
2016-11-18 03:45:44,C,25.5
2016-11-18 03:48:44,C,25.3
2016-11-18 03:51:44,C,25.5
2016-11-18 03:54:44,C,25.5
2016-11-18 03:57:44,C,25.1
2016-11-18 04:00:44,C,26.1
2016-11-18 04:03:44,C,28.8
2016-11-18 04:06:44,C,28.8
2016-11-18 04:09:44,C,27.8
2016-11-18 04:12:44,C,30.6
2016-11-18 04:15:44,C,29.6
2016-11-18 04:18:44,C,31
2016-11-18 04:21:44,C,29.4
2016-11-18 04:24:44,C,33.1
2016-11-18 04:27:44,C,38.5
2016-11-18 04:30:44,C,38.8
2016-11-18 04:33:44,C,36.4
2016-11-18 04:36:44,C,33.8
2016-11-18 04:39:44,C,33.2
2016-11-18 04:42:44,C,32.3
2016-11-18 04:45:44,C,31.3
2016-11-18 04:48:44,C,31.6
2016-11-18 04:51:44,C,31.4
2016-11-18 04:54:44,C,31.6
2016-11-18 04:57:44,C,31.6
2016-11-18 05:00:44,C,31.6
2016-11-18 05:03:44,C,32.1
2016-11-18 05:06:44,C,31.8
2016-11-18 05:09:44,C,31.8
2016-11-18 05:12:44,C,31.9
2016-11-18 05:15:44,C,33.4
2016-11-18 05:18:44,C,33.6
2016-11-18 05:21:44,C,34.3
2016-11-18 05:24:44,C,34.6
2016-11-18 05:27:44,C,35
2016-11-18 05:30:44,C,35.3
2016-11-18 05:33:44,C,35
2016-11-18 05:36:44,C,47.4
2016-11-18 05:39:44,C,39.1
2016-11-18 05:42:44,C,37.3
2016-11-18 05:45:44,C,37
2016-11-18 05:48:44,C,38.1
2016-11-18 05:51:44,C,35.7
2016-11-18 05:54:44,C,34
2016-11-18 05:57:44,C,31.2
2016-11-18 06:00:44,C,31.9
2016-11-18 06:03:44,C,33.4
2016-11-18 06:06:44,C,33.6
2016-11-18 06:09:44,C,33.7
2016-11-18 06:12:44,C,34.7
2016-11-18 06:15:44,C,34.2
2016-11-18 06:18:44,C,33.8
2016-11-18 06:21:44,C,33.7
2016-11-18 06:24:44,C,33.4
2016-11-18 06:27:44,C,33.8
2016-11-18 06:30:44,C,33.8
2016-11-18 06:33:44,C,34
2016-11-18 06:36:44,C,34.3
2016-11-18 06:39:44,C,33.9
2016-11-18 06:42:44,C,34.1
2016-11-18 06:45:44,C,34.1
2016-11-18 06:48:44,C,34.3
2016-11-18 06:51:44,C,35.1
2016-11-18 06:54:44,C,35.2
2016-11-18 06:57:44,C,35.3
2016-11-18 07:00:44,C,35.2
2016-11-18 07:03:44,C,35.7
2016-11-18 07:06:44,C,35.9
2016-11-18 07:09:44,C,36.1
2016-11-18 07:12:44,C,36.1
2016-11-18 07:15:44,C,36.2
2016-11-18 07:18:44,C,36.1
2016-11-18 07:21:44,C,36.2
2016-11-18 07:24:44,C,36.4
2016-11-18 07:27:44,C,36.4
2016-11-18 07:30:44,C,36.2
2016-11-18 07:33:44,C,36
2016-11-18 07:36:44,C,37
2016-11-18 07:39:44,C,37
2016-11-18 07:42:44,C,37.4
2016-11-18 07:45:44,C,36.8
2016-11-18 07:48:44,C,37.3
2016-11-18 07:51:44,C,37.3
2016-11-18 07:54:44,C,37.6
2016-11-18 07:57:44,C,37.8
2016-11-18 08:00:44,C,38
2016-11-18 08:03:44,C,38.1
2016-11-18 08:06:44,C,38.3
2016-11-18 08:09:44,C,38.1
2016-11-18 08:12:44,C,38.1
2016-11-18 08:15:44,C,38.5
2016-11-18 08:18:44,C,38.7
2016-11-18 08:21:44,C,38.5
2016-11-18 08:24:44,C,38.6
2016-11-18 08:27:44,C,38.8
2016-11-18 08:30:44,C,38.9
2016-11-18 08:33:44,C,38.7
2016-11-18 08:36:44,C,39
2016-11-18 08:39:44,C,38.7
2016-11-18 08:42:44,C,39
2016-11-18 08:45:44,C,38.6
2016-11-18 08:48:44,C,38.8
2016-11-18 08:51:44,C,39
2016-11-18 08:54:44,C,39
2016-11-18 08:57:44,C,38.9
2016-11-18 09:00:44,C,38.7
2016-11-18 09:03:44,C,38.3
2016-11-18 09:06:44,C,39.8
2016-11-18 09:09:44,C,38.1
2016-11-18 09:12:44,C,36.1
2016-11-18 09:15:44,C,37.9
2016-11-18 09:18:44,C,36.8
2016-11-18 09:21:44,C,41.2
2016-11-18 09:24:44,C,33.6
2016-11-18 09:27:44,C,34
2016-11-18 09:30:44,C,33
2016-11-18 09:33:44,C,33.1
2016-11-18 09:36:44,C,33.3
2016-11-18 09:39:44,C,33.3
2016-11-18 09:42:44,C,33.1
2016-11-18 09:45:44,C,33
2016-11-18 09:48:44,C,32.9
2016-11-18 09:51:44,C,32.9
2016-11-18 09:54:44,C,32.9
